,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
14,"RACE_White, TREAT MONO_0, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.6020773480662983,0.32632044198895027,0.18811049723756906,0.31243576567317577,0.9574507921381012,-0.008359649094960453,0.9798059939383429
15,RACE_White,LONG COVID_1,0.7350276243093923,0.32632044198895027,0.2321767955801105,0.3158749248346362,0.9679900005937483,-0.00767774365861848,0.9847315680516618
16,"RACE_White, TREAT MONO_0",LONG COVID_1,0.7316685082872928,0.32632044198895027,0.23124861878453037,0.316056542225444,0.9685465620819004,-0.007509772229174927,0.9849930580564314
17,"TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.8524198895027625,0.32632044198895027,0.27195580110497236,0.3190397179301047,0.9776884218026032,-0.006206233997741228,0.989308151663832
18,VACCINATED_1,LONG COVID_1,0.8574585635359117,0.32632044198895027,0.2736353591160221,0.3191237113402062,0.9779458172927218,-0.006170898324227014,0.9894301934600926
19,"RACE_White, TREAT ORAL_0",LONG COVID_1,0.7109834254143647,0.32632044198895027,0.22797790055248618,0.3206514981971901,0.9826276780050691,-0.004030525075547159,0.9916553230385932
20,"RACE_White, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.7085524861878453,0.32632044198895027,0.22731491712707183,0.32081591915663404,0.9831315415032975,-0.0039002433381154222,0.9918953889121177
21,"TREAT MONO_0, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.8237790055248618,0.32632044198895027,0.26665193370165746,0.3236935293486426,0.9919498986202139,-0.002163995482433345,0.9961157954946407
22,"TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.8273591160220994,0.32632044198895027,0.2678453038674033,0.3237352422672151,0.9920777267094327,-0.0021388885565153948,0.9961772372548257
23,TREAT MONO_0,LONG COVID_1,0.9944309392265194,0.32632044198895027,0.3244198895027624,0.3262367216320725,0.9997434412739592,-8.32541131223219e-05,0.9998757421789437
24,"TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.9645966850828729,0.32632044198895027,0.3187624309392265,0.33046187683284456,1.0126913129274155,0.003994814321907181,1.00618551013093
25,TREAT ORAL_0,LONG COVID_1,0.9685303867403315,0.32632044198895027,0.32008839779005527,0.330488750969744,1.0127736679792034,0.004037133909221335,1.006225898350224
26,"BOOSTER_1, BIRTH GENDER_F, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.36534806629834254,0.32632044198895027,0.12304972375690608,0.3368013549479797,1.0321184688741758,0.0038291812826226346,1.0158035801749976
27,"BOOSTER_1, BIRTH GENDER_F, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.36791160220994473,0.32632044198895027,0.12397790055248618,0.336977414704469,1.0326579991451459,0.0039208239064741635,1.0160733177901755
28,"BOOSTER_1, BIRTH GENDER_F, CURRENT GENDER_F",LONG COVID_1,0.36791160220994473,0.32632044198895027,0.12397790055248618,0.336977414704469,1.0326579991451459,0.0039208239064741635,1.0160733177901755
29,"BOOSTER_1, TREAT MONO_0, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.3657900552486188,0.32632044198895027,0.1232707182320442,0.3369985500241663,1.0327227677497985,0.0039059457281523796,1.016105708419801
30,"BOOSTER_1, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.3657900552486188,0.32632044198895027,0.1232707182320442,0.3369985500241663,1.0327227677497985,0.0039059457281523796,1.016105708419801
31,"BOOSTER_1, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.368353591160221,0.32632044198895027,0.12419889502762431,0.3371730261579074,1.0332574450525065,0.0039975883520039085,1.0163731782158016
32,"BOOSTER_1, CURRENT GENDER_F",LONG COVID_1,0.368353591160221,0.32632044198895027,0.12419889502762431,0.3371730261579074,1.0332574450525065,0.0039975883520039085,1.0163731782158016
33,"BOOSTER_1, BIRTH GENDER_F, TREAT MONO_0",LONG COVID_1,0.373878453038674,0.32632044198895027,0.12623204419889503,0.33762856129566143,1.0346534199260924,0.004227862153169934,1.017072172267619
34,"BOOSTER_1, BIRTH GENDER_F, TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.373878453038674,0.32632044198895027,0.12623204419889503,0.33762856129566143,1.0346534199260924,0.004227862153169934,1.017072172267619
35,"BOOSTER_1, BIRTH GENDER_F, VACCINATED_1",LONG COVID_1,0.3766629834254144,0.32632044198895027,0.12729281767955802,0.33794883830086836,1.035634899980651,0.004379986447300158,1.0175641959181436
36,"BOOSTER_1, BIRTH GENDER_F",LONG COVID_1,0.3766629834254144,0.32632044198895027,0.12729281767955802,0.33794883830086836,1.035634899980651,0.004379986447300158,1.0175641959181436
37,NUMBER DOSES_1,LONG COVID_1,0.3351602209944751,0.32632044198895027,0.11390055248618784,0.33983911380720033,1.0414275971675346,0.0045309210341564765,1.0204778442664384
38,"NUMBER DOSES_1, VACCINATED_1",LONG COVID_1,0.3351602209944751,0.32632044198895027,0.11390055248618784,0.33983911380720033,1.0414275971675346,0.0045309210341564765,1.0204778442664384
39,"NUMBER DOSES_1, TREAT MONO_0",LONG COVID_1,0.3327734806629834,0.32632044198895027,0.11314917127071823,0.3400185947669013,1.041977611621447,0.004558381978572099,1.0207553616955511
40,"NUMBER DOSES_1, TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.3327734806629834,0.32632044198895027,0.11314917127071823,0.3400185947669013,1.041977611621447,0.004558381978572099,1.0207553616955511
41,"BOOSTER_1, TREAT MONO_0, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.3516022099447514,0.32632044198895027,0.12044198895027625,0.34255185417976114,1.049740715267113,0.00570700039681328,1.0246885055407076
42,"BOOSTER_1, BIRTH GENDER_F, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.3531049723756906,0.32632044198895027,0.12097237569060773,0.34259606959569405,1.0498762121905159,0.005747005036476294,1.0247574236386663
43,"BOOSTER_1, VACCINATED_1, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.35354696132596686,0.32632044198895027,0.12119337016574586,0.3427928491061383,1.0504792375763752,0.005823769482006039,1.0250642542382322
44,"BOOSTER_1, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.35354696132596686,0.32632044198895027,0.12119337016574586,0.3427928491061383,1.0504792375763752,0.005823769482006039,1.0250642542382322
45,"BOOSTER_1, BIRTH GENDER_F, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.359292817679558,0.32632044198895027,0.12331491712707182,0.3432156476811416,1.0517748921557402,0.006070326058423128,1.0257241294384387
46,"BOOSTER_1, BIRTH GENDER_F, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.36137016574585634,0.32632044198895027,0.12411049723756906,0.34344422700587085,1.0524753671959675,0.006188025029760999,1.0260812344072918
47,"BOOSTER_1, BIRTH GENDER_F, TREAT ORAL_0",LONG COVID_1,0.36137016574585634,0.32632044198895027,0.12411049723756906,0.34344422700587085,1.0524753671959675,0.006188025029760999,1.0260812344072918
48,"NUMBER DOSES_1, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.32137016574585636,0.32632044198895027,0.1105414364640884,0.34396919268326226,1.054084110044536,0.005671781935838338,1.026902319978688
49,"TREAT MONO_0, NUMBER DOSES_1, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.32137016574585636,0.32632044198895027,0.1105414364640884,0.34396919268326226,1.054084110044536,0.005671781935838338,1.026902319978688
50,"NUMBER DOSES_1, TREAT ORAL_0",LONG COVID_1,0.3231381215469613,0.32632044198895027,0.11116022099447513,0.34400218848310765,1.0541852247636883,0.005713646347791576,1.0269539717720568
51,"NUMBER DOSES_1, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.3231381215469613,0.32632044198895027,0.11116022099447513,0.34400218848310765,1.0541852247636883,0.005713646347791576,1.0269539717720568
52,"BIRTH GENDER_F, NUMBER DOSES_2, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.3060331491712707,0.32632044198895027,0.10881767955801105,0.35557481224725596,1.0896492113089755,0.008952807057171636,1.04539606895305
53,"BIRTH GENDER_F, NUMBER DOSES_2, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.30780110497237567,0.32632044198895027,0.10948066298342542,0.35568638713383116,1.0899911294735107,0.009038870364152504,1.0455770987272008
54,"BIRTH GENDER_F, NUMBER DOSES_2, CURRENT GENDER_F",LONG COVID_1,0.30780110497237567,0.32632044198895027,0.10948066298342542,0.35568638713383116,1.0899911294735107,0.009038870364152504,1.0455770987272008
55,"NUMBER DOSES_2, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.3065193370165746,0.32632044198895027,0.10903867403314917,0.3557317952415285,1.090130281367951,0.009015148499740541,1.0456507911384578
56,"NUMBER DOSES_2, TREAT MONO_0, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.3065193370165746,0.32632044198895027,0.10903867403314917,0.3557317952415285,1.090130281367951,0.009015148499740541,1.0456507911384578
57,"NUMBER DOSES_2, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.3082872928176796,0.32632044198895027,0.10970165745856354,0.35584229390681005,1.0904689014819962,0.00910121180672141,1.045830161835538
58,"NUMBER DOSES_2, CURRENT GENDER_F",LONG COVID_1,0.3082872928176796,0.32632044198895027,0.10970165745856354,0.35584229390681005,1.0904689014819962,0.00910121180672141,1.045830161835538
59,"BIRTH GENDER_F, NUMBER DOSES_2, TREAT MONO_0",LONG COVID_1,0.31301657458563537,0.32632044198895027,0.11151381215469613,0.3562552951143745,1.0917345322988925,0.009370105186044378,1.0465011252104088
60,"BIRTH GENDER_F, NUMBER DOSES_2, TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.31301657458563537,0.32632044198895027,0.11151381215469613,0.3562552951143745,1.0917345322988925,0.009370105186044378,1.0465011252104088
61,"BIRTH GENDER_F, NUMBER DOSES_2, VACCINATED_1",LONG COVID_1,0.3148729281767956,0.32632044198895027,0.11222099447513813,0.3564008983717013,1.092180729467661,0.009471521382131198,1.0467378781397423
62,"BIRTH GENDER_F, NUMBER DOSES_2",LONG COVID_1,0.3148729281767956,0.32632044198895027,0.11222099447513813,0.3564008983717013,1.092180729467661,0.009471521382131198,1.0467378781397423
63,"RACE_White, BIRTH GENDER_F, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.37409944751381213,0.32632044198895027,0.13370165745856355,0.35739603024574673,1.095230283666534,0.011625360398034273,1.0483588488702933
64,"RACE_White, TREAT MONO_0, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.37246408839779005,0.32632044198895027,0.13317127071823204,0.35754123650172065,1.0956752642355994,0.01162862476725375,1.0485957952270255
65,"RACE_White, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.3745414364640884,0.32632044198895027,0.13392265193370165,0.3575643143733774,1.0957459857371885,0.01170212484356399,1.0486334633698815
66,"RACE_White, BIRTH GENDER_F, VACCINATED_1",LONG COVID_1,0.38205524861878454,0.32632044198895027,0.13683977900552485,0.35816751503933364,1.0975944775517978,0.0121673414120448,1.049618979712962
67,"RACE_White, BIRTH GENDER_F, TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.37993370165745854,0.32632044198895027,0.13608839779005524,0.358189855746859,1.0976629400342253,0.012108264338695399,1.049655515798982
68,"BIRTH GENDER_F, NUMBER DOSES_2, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.2976795580110497,0.32632044198895027,0.10735911602209945,0.3606533036377135,1.1052121081949435,0.010220191080858337,1.0536999124952207
69,"VACCINATED_1, NUMBER DOSES_2, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.2981657458563536,0.32632044198895027,0.10758011049723756,0.36080640379484136,1.105681279406513,0.010282532523427243,1.0539522955339844
70,"NUMBER DOSES_2, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.2981657458563536,0.32632044198895027,0.10758011049723756,0.36080640379484136,1.105681279406513,0.010282532523427243,1.0539522955339844
71,"NUMBER DOSES_2, TREAT MONO_0, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.29701657458563535,0.32632044198895027,0.10718232044198896,0.3608630952380953,1.1058550087717602,0.01025974054516042,1.0540457811022712
72,"BIRTH GENDER_F, NUMBER DOSES_2, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.3043093922651934,0.32632044198895027,0.10996685082872928,0.3613652868554829,1.1073939611411758,0.010664475443362534,1.0548746320004723
73,"BIRTH GENDER_F, NUMBER DOSES_2, TREAT ORAL_0",LONG COVID_1,0.3043093922651934,0.32632044198895027,0.10996685082872928,0.3613652868554829,1.1073939611411758,0.010664475443362534,1.0548746320004723
74,"BIRTH GENDER_F, NUMBER DOSES_2, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.3031160220994475,0.32632044198895027,0.10956906077348066,0.3614756488772237,1.1077321625148566,0.010656106468056536,1.0550569556610594
75,"RACE_White, VACCINATED_1, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.36132596685082874,0.32632044198895027,0.1310939226519337,0.36281345565749235,1.111831834518592,0.01318587344708648,1.0572721034249053
76,"RACE_White, SYMPTOM SEVERITY_MODERATE",LONG COVID_1,0.31120441988950276,0.32632044198895027,0.1129281767955801,0.36287459167731856,1.1120191841662377,0.011375812948322697,1.0573735550503347
77,"RACE_White, BIRTH GENDER_F, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.36848618784530385,0.32632044198895027,0.13396685082872928,0.3635600335852225,1.1141197019999538,0.013722275144226373,1.0585123398300267
78,"RACE_White, SYMPTOM SEVERITY_MODERATE, TREAT MONO_0",LONG COVID_1,0.309524861878453,0.32632044198895027,0.11257458563535912,0.3637012708839069,1.114552519808803,0.01157029590061355,1.0587472946030927
79,"SYMPTOM SEVERITY_MODERATE, VACCINATED_1",LONG COVID_1,0.36070718232044197,0.32632044198895027,0.13180110497237568,0.36539639750030634,1.1197471886014398,0.014094977808980197,1.0615753761205207
80,"SYMPTOM SEVERITY_MODERATE, TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.35858563535911603,0.32632044198895027,0.1312707182320442,0.36607913225687166,1.121839410444497,0.014256895210768894,1.0627186961197057
81,"RACE_White, BIRTH GENDER_F, CURRENT GENDER_F",LONG COVID_1,0.44,0.32632044198895027,0.1622099447513812,0.3686589653440482,1.1297452378313817,0.01862895027624309,1.0670612569610183
82,"RACE_White, BIRTH GENDER_F, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.4378342541436464,0.32632044198895027,0.161414364640884,0.3686654552796285,1.1297651260600834,0.018540097310826925,1.0670722260405274
83,"RACE_White, CURRENT GENDER_F",LONG COVID_1,0.44048618784530386,0.32632044198895027,0.16243093922651933,0.36875376279349786,1.1300357420022875,0.01869129171881201,1.0672215029626642
84,"RACE_White, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.43832044198895026,0.32632044198895027,0.1616353591160221,0.3687607139255823,1.130057043554964,0.01860243875339579,1.067233255079166
85,"RACE_White, BIRTH GENDER_F, TREAT MONO_0",LONG COVID_1,0.4471602209944751,0.32632044198895027,0.16499447513812154,0.3689829000691905,1.1307379268678632,0.01907695418332775,1.0676090364031625
86,"RACE_White, BIRTH GENDER_F",LONG COVID_1,0.44941436464088397,0.32632044198895027,0.16583425414364641,0.3690007867820614,1.130792740206439,0.019181160037849893,1.0676392995412023
87,"RACE_White, SYMPTOM SEVERITY_MODERATE, TREAT ORAL_0",LONG COVID_1,0.2980773480662983,0.32632044198895027,0.1105414364640884,0.3708481613285884,1.136453968584493,0.013272704496199758,1.070774202033118
88,"BIRTH GENDER_F, TREAT MONO_0, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.5157127071823204,0.32632044198895027,0.19146961325966852,0.3712718546451834,1.1377523650748036,0.023182014712615634,1.07149578556065
89,"TREAT MONO_0, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.5164198895027624,0.32632044198895027,0.19177900552486188,0.37136254707292027,1.1380302895198187,0.02326063893043559,1.0716503683868082
90,"BIRTH GENDER_F, CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.5190276243093923,0.32632044198895027,0.1927513812154696,0.3713701779783701,1.1380536742192364,0.023382057446353882,1.0716633770961468
91,"CURRENT GENDER_F, VACCINATED_1",LONG COVID_1,0.5197348066298343,0.32632044198895027,0.19306077348066297,0.3714601581767157,1.1383294160569135,0.023460681664173838,1.0718167937561809
92,"RACE_White, SYMPTOM SEVERITY_MODERATE, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.2968397790055249,0.32632044198895027,0.11032044198895027,0.3716497915425848,1.1389105422796941,0.013455554103965067,1.0721402634128459
93,"BIRTH GENDER_F, TREAT MONO_0, VACCINATED_1",LONG COVID_1,0.528353591160221,0.32632044198895027,0.19664088397790055,0.3721766772628409,1.1405251690466987,0.02422830658404812,1.0730400315075403
94,"BIRTH GENDER_F, VACCINATED_1",LONG COVID_1,0.531889502762431,0.32632044198895027,0.19805524861878454,0.37236164201429284,1.1410919884292803,0.02448883098806509,1.0733562559386962
95,"SYMPTOM SEVERITY_MODERATE, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.3447955801104972,0.32632044198895027,0.12848618784530386,0.37264453275221127,1.141958899298223,0.0159723417478099,1.0738402599191252
96,"SYMPTOM SEVERITY_MODERATE, TREAT MONO_0, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.3431160220994475,0.32632044198895027,0.12808839779005524,0.3733092876465284,1.143996022349005,0.016122625805073093,1.074979323502524
97,SYMPTOM SEVERITY_MODERATE,LONG COVID_1,0.41334806629834253,0.32632044198895027,0.15438674033149172,0.37350299401197606,1.1445896301667289,0.01950281664173867,1.0753116959411737
98,"RACE_White, BIRTH GENDER_F, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.42625414364640885,0.32632044198895027,0.15929281767955802,0.3737038573206139,1.1452051702395896,0.02019737712524039,1.0756565658043982
99,"RACE_White, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.4267403314917127,0.32632044198895027,0.15951381215469612,0.3737959606421543,1.1454874183297767,0.02025971856780928,1.0758147754873777
100,"RACE_White, TREAT MONO_0, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.4251933701657459,0.32632044198895027,0.158939226519337,0.37380457380457377,1.1455138131286038,0.020189938036079463,1.0758295730521743
101,"SYMPTOM SEVERITY_MODERATE, TREAT MONO_0",LONG COVID_1,0.4110939226519337,0.32632044198895027,0.15376795580110497,0.37404580152671757,1.1462530488340763,0.01961960526235465,1.076244171944482
102,"RACE_White, BIRTH GENDER_F, TREAT ORAL_0",LONG COVID_1,0.4352707182320442,0.32632044198895027,0.16282872928176795,0.3740861088545897,1.1463765695293366,0.02079099612343943,1.0763134794440001
103,"RACE_White, BIRTH GENDER_F, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.43367955801104974,0.32632044198895027,0.16225414364640883,0.3741337138198124,1.1465224536331107,0.02073563859467048,1.0763953465566551
104,"BIRTH GENDER_F, VACCINATED_1, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.5020110497237569,0.32632044198895027,0.1887734806629834,0.3760345131185068,1.1523474006916181,0.024957013033790165,1.0796743925341474
105,"VACCINATED_1, TREAT MONO_0, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.5003314917127072,0.32632044198895027,0.1881546961325967,0.3760600706713781,1.1524257211079412,0.024886302615915262,1.0797186176815918
106,"VACCINATED_1, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.5027182320441989,0.32632044198895027,0.1890828729281768,0.3761209776683665,1.152612368921413,0.025035637251610177,1.0798240266090304
107,"BIRTH GENDER_F, TREAT MONO_0, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.5117348066298343,0.32632044198895027,0.19288397790055248,0.37692174814302987,1.1550663079691252,0.025894449619974946,1.0812117996467885
108,"BIRTH GENDER_F, TREAT ORAL_0, VACCINATED_1",LONG COVID_1,0.5142541436464089,0.32632044198895027,0.1938563535911602,0.3769660507090674,1.1552020719616214,0.026044714141814945,1.0812886822263157
109,"BIRTH GENDER_F, TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.6047734806629834,0.32632044198895027,0.22921546961325967,0.37901045092450486,1.1614670800713698,0.03186552010011906,1.084848463253524
110,"TREAT MONO_0, CURRENT GENDER_F",LONG COVID_1,0.605524861878453,0.32632044198895027,0.22952486187845303,0.379051094890511,1.1615916323849127,0.03192972131497818,1.0849194715823889
111,"BIRTH GENDER_F, CURRENT GENDER_F",LONG COVID_1,0.6083093922651933,0.32632044198895027,0.23058563535911603,0.379059798009155,1.1616183028521105,0.03208184560910843,1.0849346778499973
112,CURRENT GENDER_F,LONG COVID_1,0.609060773480663,0.32632044198895027,0.23089502762430938,0.379100145137881,1.1617419455159905,0.03214604682396752,1.0850051787508492
113,"BIRTH GENDER_F, TREAT MONO_0",LONG COVID_1,0.6200220994475139,0.32632044198895027,0.23558011049723757,0.37995437696036494,1.1643597153905265,0.033254224962607964,1.086499981579559
114,BIRTH GENDER_F,LONG COVID_1,0.6238674033149171,0.32632044198895027,0.23717127071823205,0.3801629472192703,1.164998873200053,0.03359058392600961,1.0868655802178495
115,"RACE_White, BOOSTER_0",LONG COVID_1,0.27390055248618783,0.32632044198895027,0.10413259668508287,0.3801839599806358,1.165063266228076,0.014753247336772385,1.0869024267103555
116,"RACE_White, TREAT MONO_0, BOOSTER_0",LONG COVID_1,0.27323756906077346,0.32632044198895027,0.10391160220994475,0.38029763830475577,1.1654116303189894,0.014748597906046823,1.0871018083070503
117,"SYMPTOM SEVERITY_MODERATE, TREAT ORAL_0",LONG COVID_1,0.39686187845303866,0.32632044198895027,0.15098342541436463,0.3804432564873594,1.1658578732258575,0.021479281829003993,1.087357316444583
118,"RACE_White, BOOSTER_0, TREAT ORAL_0",LONG COVID_1,0.27067403314917127,0.32632044198895027,0.10307182320441989,0.3807968647942521,1.166941496135711,0.014745353072250542,1.087978273538942
119,"SYMPTOM SEVERITY_MODERATE, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.3950939226519337,0.32632044198895027,0.15049723756906078,0.38091509117350936,1.167303797616233,0.021570014102133633,1.0881860442827562
120,"RACE_White, TREAT MONO_0, BOOSTER_0, TREAT ORAL_0",LONG COVID_1,0.2703204419889503,0.32632044198895027,0.10298342541436464,0.380967952910399,1.1674657909518864,0.014772339305881996,1.0882789690426784
121,"BIRTH GENDER_F, TREAT MONO_0, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.5878011049723757,0.32632044198895027,0.22537016574585636,0.38341228663809307,1.1749563842864494,0.03355864936967737,1.092593224632799
122,"TREAT MONO_0, TREAT ORAL_0, CURRENT GENDER_F",LONG COVID_1,0.5885524861878453,0.32632044198895027,0.22567955801104972,0.3834484830279363,1.1750673071254314,0.033622850584536484,1.0926573683891765
123,"BIRTH GENDER_F, CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.5903646408839779,0.32632044198895027,0.22638674033149173,0.3834693419180954,1.1751312286193836,0.03373868978358416,1.0926943359263621
124,"CURRENT GENDER_F, TREAT ORAL_0",LONG COVID_1,0.5911160220994475,0.32632044198895027,0.22669613259668508,0.3835053088081352,1.1752414481625435,0.0338028909984433,1.0927580847592213
125,"BIRTH GENDER_F, TREAT MONO_0, TREAT ORAL_0",LONG COVID_1,0.6025193370165746,0.32632044198895027,0.2316022099447514,0.38438967136150237,1.1779515528313682,0.03498783358261348,1.094327899762468
126,"BIRTH GENDER_F, TREAT ORAL_0",LONG COVID_1,0.6052154696132597,0.32632044198895027,0.23266298342541436,0.38443000073030015,1.1780751410704375,0.035168803882665356,1.0943995951886705
127,"TREAT MONO_0, BOOSTER_0",LONG COVID_1,0.37767955801104974,0.32632044198895027,0.14550276243093924,0.38525453481568167,1.1806019030481916,0.022258202130582105,1.0958674706271503
128,BOOSTER_0,LONG COVID_1,0.3792707182320442,0.32632044198895027,0.14620994475138122,0.385502855145088,1.181362873853124,0.02244615634443392,1.0963103142978983
129,"TREAT MONO_0, BOOSTER_0, TREAT ORAL_0",LONG COVID_1,0.3733038674033149,0.32632044198895027,0.144,0.3857447312337201,1.182104096459829,0.02218331699276578,1.0967420098229232
130,"BOOSTER_0, TREAT ORAL_0",LONG COVID_1,0.3743646408839779,0.32632044198895027,0.14444198895027624,0.3858323494687131,1.1823726001259154,0.022279153871981927,1.0968984729630125
131,"BIRTH GENDER_F, SYMPTOM SEVERITY_MODERATE",LONG COVID_1,0.2751823204419889,0.32632044198895027,0.11491712707182321,0.417603597815612,1.2797347149638658,0.02511951063764843,1.1567371561436284
