,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.20602758385833475,0.7243742550655542,0.13081048867699643,0.6349173553719009,0.8765045843801313,-0.01843058890334079,0.7549680845968975
11,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, BIRTH GENDER_F, CURRENT GENDER_F",LONG COVID_0,0.2011748680401839,0.7243742550655542,0.12825642772007492,0.6375370292001693,0.8801210489493082,-0.017469467454444443,0.7604245595797963
12,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, VACCINATED_1, CURRENT GENDER_F",LONG COVID_0,0.2017708155967989,0.7243742550655542,0.1286821045462285,0.6377637130801688,0.8804339864652597,-0.017475479695672008,0.7609004257363268
13,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, CURRENT GENDER_F",LONG COVID_0,0.2017708155967989,0.7243742550655542,0.1286821045462285,0.6377637130801688,0.8804339864652597,-0.017475479695672008,0.7609004257363268
14,"SYMPTOM SEVERITY_MODERATE, VACCINATED_1, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.16818491401328112,0.7243742550655542,0.10761110165162609,0.6398380156922299,0.8832975650609312,-0.014217720150008703,0.7652827253942344
15,"CURRENT GENDER_F, SYMPTOM SEVERITY_MODERATE, VACCINATED_1, RACE_White",LONG COVID_0,0.1650349054997446,0.7243742550655542,0.10599352971224246,0.6422491617229817,0.8866261566196326,-0.013553507018949154,0.7704405285586493
16,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.16026732504682445,0.7243742550655542,0.10322663034224416,0.6440903054448871,0.8891678589358458,-0.012866893849898337,0.7744260669240212
17,"CURRENT GENDER_F, SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.15741529031159543,0.7243742550655542,0.10177932913332198,0.6465657111952406,0.892585161156408,-0.012248254522067903,0.7798500419032751
18,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.15656393665928828,0.7243742550655542,0.10246041205516772,0.654431756389342,0.9034442511076232,-0.010950472932534844,0.7976014869149423
19,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, BIRTH GENDER_F",LONG COVID_0,0.15656393665928828,0.7243742550655542,0.10246041205516772,0.654431756389342,0.9034442511076232,-0.010950472932534844,0.7976014869149423
20,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, BIRTH GENDER_F, CURRENT GENDER_F",LONG COVID_0,0.15230716839775243,0.7243742550655542,0.10028946024178444,0.6584684181106764,0.9090168700861497,-0.010037931407481396,0.8070285723203331
21,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, CURRENT GENDER_F",LONG COVID_0,0.152732845223906,0.7243742550655542,0.10058743402009195,0.6585841694537347,0.9091766650295079,-0.010048306963017561,0.807302181897789
22,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, VACCINATED_1, CURRENT GENDER_F",LONG COVID_0,0.152732845223906,0.7243742550655542,0.10058743402009195,0.6585841694537347,0.9091766650295079,-0.010048306963017561,0.807302181897789
23,BOOSTER_0.0,LONG COVID_0,0.2393580793461604,0.7243742550655542,0.15916056529882514,0.6649475369020096,0.9179613055710178,-0.014224265121471624,0.8226345879864059
24,"BOOSTER_0.0, VACCINATED_1",LONG COVID_0,0.2393580793461604,0.7243742550655542,0.15916056529882514,0.6649475369020096,0.9179613055710178,-0.014224265121471624,0.8226345879864059
25,BIRTH GENDER_F,LONG COVID_0,0.5589136727396561,0.7243742550655542,0.3730631704410012,0.6674790555978675,0.9214560718167187,-0.03179950489574013,0.8288973960122018
26,CURRENT GENDER_F,LONG COVID_0,0.5472501277030478,0.7243742550655542,0.3662949089051592,0.6693372744243933,0.9240213463464682,-0.030118994684265488,0.8335555344336004
27,"CURRENT GENDER_F, BIRTH GENDER_F",LONG COVID_0,0.5456751234462796,0.7243742550655542,0.3652732845223906,0.6693969888446837,0.9241037822142157,-0.029999726531812487,0.8337060935145495
28,"BOOSTER_0.0, RACE_White",LONG COVID_0,0.18040183892388897,0.7243742550655542,0.12084965094500255,0.6698914582350165,0.9247863981228777,-0.009828796737945622,0.8349549013811159
29,"BOOSTER_0.0, RACE_White, VACCINATED_1",LONG COVID_0,0.18040183892388897,0.7243742550655542,0.12084965094500255,0.6698914582350165,0.9247863981228777,-0.009828796737945622,0.8349549013811159
30,"BOOSTER_0.0, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.21113570577217777,0.7243742550655542,0.1415801123786821,0.6705645161290322,0.9257155557914571,-0.011361157207779221,0.8366607679772651
31,"BOOSTER_0.0, NUMBER DOSES_1.0",LONG COVID_0,0.21113570577217777,0.7243742550655542,0.1415801123786821,0.6705645161290322,0.9257155557914571,-0.011361157207779221,0.8366607679772651
32,SYMPTOM SEVERITY_MODERATE,LONG COVID_0,0.41512004086497534,0.7243742550655542,0.2789460241784437,0.6719647251845775,0.9276485469845505,-0.021756246185905215,0.8402320301971602
33,"BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.47794994040524436,0.7243742550655542,0.32210965435041716,0.6739401496259352,0.9303756240825334,-0.024104977689257734,0.8453225523419715
34,"SYMPTOM SEVERITY_MODERATE, VACCINATED_1",LONG COVID_0,0.36276179124808444,0.7243742550655542,0.24493444576877235,0.6751936165219432,0.9321060374527526,-0.0178408565328049,0.8485847537324231
35,"CURRENT GENDER_F, VACCINATED_1",LONG COVID_0,0.46824450876894264,0.7243742550655542,0.3166184232930359,0.6761818181818181,0.9334702516734602,-0.02256584393500327,0.8511743948003658
36,"CURRENT GENDER_F, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.46675463987740506,0.7243742550655542,0.31568193427549807,0.6763337893296855,0.9336800481244033,-0.02242311028408822,0.8515740471136093
37,"BOOSTER_0.0, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.1603098927294398,0.7243742550655542,0.10850502298654861,0.6768454593733405,0.9343864095668165,-0.007619336138978236,0.8529223955818597
38,"NUMBER DOSES_1.0, BOOSTER_0.0, VACCINATED_1, RACE_White",LONG COVID_0,0.1603098927294398,0.7243742550655542,0.10850502298654861,0.6768454593733405,0.9343864095668165,-0.007619336138978236,0.8529223955818597
39,"SYMPTOM SEVERITY_MODERATE, RACE_White",LONG COVID_0,0.3218116805721097,0.7243742550655542,0.21790396730801975,0.6771164021164021,0.9347604465251524,-0.015208129077796284,0.8536381121279846
40,"BIRTH GENDER_F, RACE_White",LONG COVID_0,0.4223991145922016,0.7243742550655542,0.28609739485782393,0.6773153280257986,0.9350350641113041,-0.01987764911525175,0.854164355710339
41,AGE RANGE_>54 & <=72,LONG COVID_0,0.25157500425676826,0.7243742550655542,0.1706538396049719,0.67834179357022,0.9364521016954579,-0.011580616696638235,0.856890138118135
42,"CURRENT GENDER_F, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.4138855780691299,0.7243742550655542,0.2807764345309041,0.6783914429702766,0.9365206427841417,-0.01903162276529813,0.857022423408256
43,"CURRENT GENDER_F, RACE_White",LONG COVID_0,0.4150349054997446,0.7243742550655542,0.2815852205005959,0.6784615384615384,0.9366174097395817,-0.019055379996984256,0.8572092545808123
44,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.34241443895794316,0.7243742550655542,0.23284522390601056,0.6800099453008454,0.9387549882474855,-0.015190980237839186,0.86135722309739
45,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0",LONG COVID_0,0.34241443895794316,0.7243742550655542,0.23284522390601056,0.6800099453008454,0.9387549882474855,-0.015190980237839186,0.86135722309739
46,"NUMBER DOSES_1.0, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.4465349906351098,0.7243742550655542,0.3037204154605823,0.6801715919923736,0.9389781418043629,-0.01973803574142957,0.8617925676191762
47,"NUMBER DOSES_1.0, BIRTH GENDER_F",LONG COVID_0,0.4465349906351098,0.7243742550655542,0.3037204154605823,0.6801715919923736,0.9389781418043629,-0.01973803574142957,0.8617925676191762
48,"SYMPTOM SEVERITY_MODERATE, VACCINATED_1, RACE_White",LONG COVID_0,0.28026562233951985,0.7243742550655542,0.19100119189511322,0.6815006075334142,0.9408128502188968,-0.012016009507560405,0.865388604982542
49,"AGE RANGE_>54 & <=72, VACCINATED_1",LONG COVID_0,0.21458368806402178,0.7243742550655542,0.1463902605142176,0.682205911525491,0.9417865236855402,-0.009048638676377424,0.8673092261014617
50,"CURRENT GENDER_F, NUMBER DOSES_1.0",LONG COVID_0,0.43789375106419204,0.7243742550655542,0.2989528350076622,0.6827063283756197,0.9424773500734595,-0.018246124717323176,0.8686770950185797
51,"CURRENT GENDER_F, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.43789375106419204,0.7243742550655542,0.2989528350076622,0.6827063283756197,0.9424773500734595,-0.018246124717323176,0.8686770950185797
52,"CURRENT GENDER_F, NUMBER DOSES_1.0, BIRTH GENDER_F",LONG COVID_0,0.4365315852205006,0.7243742550655542,0.2980589136727397,0.6827888834714774,0.9425913175361078,-0.018153328183945938,0.8689031707048085
53,"CURRENT GENDER_F, NUMBER DOSES_1.0, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.4365315852205006,0.7243742550655542,0.2980589136727397,0.6827888834714774,0.9425913175361078,-0.018153328183945938,0.8689031707048085
54,"AGE RANGE_>54 & <=72, RACE_White",LONG COVID_0,0.1915545717691129,0.7243742550655542,0.13110846245530394,0.6844444444444445,0.9448768225238815,-0.007648737774348435,0.8734618677500046
55,"VACCINATED_1, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.3604205687042397,0.7243742550655542,0.2467222884386174,0.6845399787409945,0.9450087077971113,-0.014357092526819631,0.8737263880044751
56,"CURRENT GENDER_F, VACCINATED_1, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.3528860888813213,0.7243742550655542,0.24203984335092799,0.6858866103739446,0.9468677352591354,-0.013581754405476043,0.8774721296108128
57,"CURRENT GENDER_F, RACE_White, VACCINATED_1",LONG COVID_0,0.3539928486293206,0.7243742550655542,0.24280606163800442,0.6859066859066859,0.9468954495692464,-0.013617244386393196,0.8775282139643382
58,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, VACCINATED_1, RACE_White",LONG COVID_0,0.2664736931721437,0.7243742550655542,0.1830410352460412,0.6869009584664537,0.9482680446784939,-0.009985647740097442,0.8803148792294035
59,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.2664736931721437,0.7243742550655542,0.1830410352460412,0.6869009584664537,0.9482680446784939,-0.009985647740097442,0.8803148792294035
60,"AGE RANGE_>54 & <=72, NUMBER DOSES_1.0",LONG COVID_0,0.2001532436574153,0.7243742550655542,0.1374936148476077,0.6869417269247129,0.9483243256105869,-0.007492241925686871,0.8804295194848941
61,"AGE RANGE_>54 & <=72, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.2001532436574153,0.7243742550655542,0.1374936148476077,0.6869417269247129,0.9483243256105869,-0.007492241925686871,0.8804295194848941
62,"AGE RANGE_>54 & <=72, RACE_White, VACCINATED_1",LONG COVID_0,0.16192746466882343,0.7243742550655542,0.11169759918270049,0.6898002103049421,0.9522704672083034,-0.005598487411432332,0.8885426557039251
63,"NUMBER DOSES_1.0, VACCINATED_1, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.33981781031840624,0.7243742550655542,0.23463306657585561,0.6904672428911437,0.9531913069282922,-0.01152220663154771,0.8904574349703281
64,"NUMBER DOSES_1.0, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.33981781031840624,0.7243742550655542,0.23463306657585561,0.6904672428911437,0.9531913069282922,-0.01152220663154771,0.8904574349703281
65,"CURRENT GENDER_F, NUMBER DOSES_1.0, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.3328792780521028,0.7243742550655542,0.23037629831431977,0.6920716112531969,0.9554061404219371,-0.010752880751431687,0.895096895924986
66,"CURRENT GENDER_F, NUMBER DOSES_1.0, VACCINATED_1, RACE_White",LONG COVID_0,0.33390090243487147,0.7243742550655542,0.23109994891878086,0.6921213666496685,0.9554748278388678,-0.01076926854819546,0.8952415500065394
67,"CURRENT GENDER_F, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.33390090243487147,0.7243742550655542,0.23109994891878086,0.6921213666496685,0.9554748278388678,-0.01076926854819546,0.8952415500065394
68,"AGE RANGE_<=36, BIRTH GENDER_F",LONG COVID_0,0.14745445257960157,0.7243742550655542,0.10233270900732164,0.6939953810623556,0.9580619082045518,-0.004479500236126338,0.9007241325027547
69,"NUMBER DOSES_1.0, AGE RANGE_>54 & <=72, VACCINATED_1, RACE_White",LONG COVID_0,0.15200919461944493,0.7243742550655542,0.10561042056870423,0.6947633716045925,0.9591221205697295,-0.004501126546871029,0.9029903992301886
70,"AGE RANGE_>54 & <=72, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.15200919461944493,0.7243742550655542,0.10561042056870423,0.6947633716045925,0.9591221205697295,-0.004501126546871029,0.9029903992301886
71,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, VACCINATED_1",LONG COVID_0,0.2610675974799932,0.7243742550655542,0.18163630171973438,0.695744333931192,0.9604763408774497,-0.0074743447265896434,0.9059017651034064
72,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE",LONG COVID_0,0.2610675974799932,0.7243742550655542,0.18163630171973438,0.695744333931192,0.9604763408774497,-0.0074743447265896434,0.9059017651034064
73,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0",LONG COVID_0,0.2518304103524604,0.7243742550655542,0.1757619615188149,0.6979377958079783,0.9635044190586488,-0.00665750438310142,0.9124800822787807
74,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.2518304103524604,0.7243742550655542,0.1757619615188149,0.6979377958079783,0.9635044190586488,-0.00665750438310142,0.9124800822787807
75,VACCINATED_0,LONG COVID_0,0.14328281968329645,0.7243742550655542,0.1008428401157841,0.7038027332144978,0.9716009760048765,-0.0029475456559959062,0.9305479011528027
76,"BOOSTER_1.0, AGE RANGE_>54 & <=72, VACCINATED_1",LONG COVID_0,0.1546909586242125,0.7243742550655542,0.1089306998127022,0.7041827187671987,0.9721255467637676,-0.0031234481060881947,0.9317432158993267
77,"BOOSTER_1.0, AGE RANGE_>54 & <=72",LONG COVID_0,0.1546909586242125,0.7243742550655542,0.1089306998127022,0.7041827187671987,0.9721255467637676,-0.0031234481060881947,0.9317432158993267
78,"BOOSTER_1.0, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.34126511152732847,0.7243742550655542,0.24080538055508258,0.7056255457153549,0.9741173720364998,-0.006398280387389266,0.9363099987879033
79,"BOOSTER_1.0, BIRTH GENDER_F",LONG COVID_0,0.34126511152732847,0.7243742550655542,0.24080538055508258,0.7056255457153549,0.9741173720364998,-0.006398280387389266,0.9363099987879033
80,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, VACCINATED_1, RACE_White",LONG COVID_0,0.20300527839264432,0.7243742550655542,0.14349565809637324,0.7068567833927448,0.9758170979292685,-0.0035561392136739256,0.9402426163035565
81,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, RACE_White",LONG COVID_0,0.20300527839264432,0.7243742550655542,0.14349565809637324,0.7068567833927448,0.9758170979292685,-0.0035561392136739256,0.9402426163035565
82,"BOOSTER_1.0, NUMBER DOSES_1.0, AGE RANGE_>54 & <=72, VACCINATED_1",LONG COVID_0,0.14736931721437085,0.7243742550655542,0.10424825472501277,0.7073945696129404,0.9765595128017394,-0.0025022846516664643,0.941970709736477
83,"BOOSTER_1.0, AGE RANGE_>54 & <=72, NUMBER DOSES_1.0",LONG COVID_0,0.14736931721437085,0.7243742550655542,0.10424825472501277,0.7073945696129404,0.9765595128017394,-0.0025022846516664643,0.941970709736477
84,"BOOSTER_1.0, SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.19696066746126342,0.7243742550655542,0.13957943129576025,0.7086665225848281,0.9783154462339297,-0.0030938054737067733,0.946083324786113
85,"BOOSTER_1.0, CURRENT GENDER_F",LONG COVID_0,0.33411374084794826,0.7243742550655542,0.2368040183892389,0.708752707351255,0.9784344244635178,-0.00521937374465925,0.9463632860850679
86,"BOOSTER_1.0, CURRENT GENDER_F, VACCINATED_1",LONG COVID_0,0.33411374084794826,0.7243742550655542,0.2368040183892389,0.708752707351255,0.9784344244635178,-0.00521937374465925,0.9463632860850679
87,"BOOSTER_1.0, CURRENT GENDER_F, BIRTH GENDER_F",LONG COVID_0,0.3330921164651796,0.7243742550655542,0.23620807083262388,0.7091373801916934,0.9789654660318071,-0.00507528290004941,0.9476148743901753
88,"BOOSTER_1.0, CURRENT GENDER_F, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.3330921164651796,0.7243742550655542,0.23620807083262388,0.7091373801916934,0.9789654660318071,-0.00507528290004941,0.9476148743901753
89,"BOOSTER_1.0, NUMBER DOSES_1.0, BIRTH GENDER_F",LONG COVID_0,0.3272177762642602,0.7243742550655542,0.23212157330154945,0.7093794718355665,0.9792996739943074,-0.004906559624081208,0.9484042530488292
90,"BOOSTER_1.0, NUMBER DOSES_1.0, BIRTH GENDER_F, VACCINATED_1",LONG COVID_0,0.3272177762642602,0.7243742550655542,0.23212157330154945,0.7093794718355665,0.9792996739943074,-0.004906559624081208,0.9484042530488292
91,"BOOSTER_1.0, CURRENT GENDER_F, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.3205346500936489,0.7243742550655542,0.22841818491401328,0.7126162018592297,0.9837679857834533,-0.0037688634702717216,0.959085886948418
92,"BOOSTER_1.0, CURRENT GENDER_F, NUMBER DOSES_1.0",LONG COVID_0,0.3205346500936489,0.7243742550655542,0.22841818491401328,0.7126162018592297,0.9837679857834533,-0.0037688634702717216,0.959085886948418
93,"BOOSTER_1.0, CURRENT GENDER_F, NUMBER DOSES_1.0, BIRTH GENDER_F",LONG COVID_0,0.319598161076111,0.7243742550655542,0.22786480504001363,0.7129728289824189,0.9842603101871649,-0.003643874809815262,0.9602775373400556
94,"BOOSTER_1.0, VACCINATED_1, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.2598331346841478,0.7243742550655542,0.18670185595096203,0.7185452162516383,0.9919530011273131,-0.0015145774272153634,0.9792896083119075
95,"BOOSTER_1.0, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.2598331346841478,0.7243742550655542,0.18670185595096203,0.7185452162516383,0.9919530011273131,-0.0015145774272153634,0.9792896083119075
96,"BOOSTER_1.0, CURRENT GENDER_F, RACE_White",LONG COVID_0,0.25523582496168906,0.7243742550655542,0.18393495658096373,0.720647098065377,0.994854652861952,-0.0009513039917019572,0.9866578905235447
97,"BOOSTER_1.0, CURRENT GENDER_F, VACCINATED_1, RACE_White",LONG COVID_0,0.25523582496168906,0.7243742550655542,0.18393495658096373,0.720647098065377,0.994854652861952,-0.0009513039917019572,0.9866578905235447
98,"BOOSTER_1.0, CURRENT GENDER_F, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.25446960667461266,0.7243742550655542,0.18342414438957944,0.7208096353295416,0.9950790358560023,-0.0009070873821676873,0.9872322967154682
99,"BOOSTER_1.0, NUMBER DOSES_1.0, BIRTH GENDER_F, RACE_White",LONG COVID_0,0.25110675974799934,0.7243742550655542,0.18104035416311937,0.7209696558738768,0.9952999445136697,-0.0008549178712627392,0.98779846255668
100,"BOOSTER_1.0, CURRENT GENDER_F, NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.24663715307338668,0.7243742550655542,0.1783160224757364,0.7229892992751121,0.9980880659676168,-0.00034158155328711803,0.9950003527415443
101,AGE RANGE_>36 &  <=54,LONG COVID_0,0.25025540609569213,0.7243742550655542,0.1810829218457347,0.7235924476951863,0.9989207134780113,-0.00019565152096001626,0.9971715412120659
102,VACCINATED_1,LONG COVID_0,0.8567171803167035,0.7243742550655542,0.6235314149497702,0.727814766968101,1.0047496330501633,0.0029475456559959756,1.0126403327036613
103,"AGE RANGE_>36 &  <=54, VACCINATED_1",LONG COVID_0,0.21113570577217777,0.7243742550655542,0.15383960497190532,0.7286290322580644,1.0058737277902363,0.0008983353854440101,1.0156788223438713
104,NUMBER DOSES_1.0,LONG COVID_0,0.8025285203473523,0.7243742550655542,0.5886684828877916,0.7335172121147828,1.0126218691308972,0.007337483792316801,1.0343097470639147
105,"NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.8025285203473523,0.7243742550655542,0.5886684828877916,0.7335172121147828,1.0126218691308972,0.007337483792316801,1.0343097470639147
106,RACE_White,LONG COVID_0,0.7645155797718373,0.7243742550655542,0.561042056870424,0.7338530066815144,1.0130854341518563,0.007246653287189098,1.035614723644905
107,"NUMBER DOSES_1.0, AGE RANGE_>36 &  <=54, VACCINATED_1",LONG COVID_0,0.19836540098757025,0.7243742550655542,0.1460922867359101,0.736480686695279,1.0167129512749307,0.002401497164758959,1.045941344783809
108,"NUMBER DOSES_1.0, AGE RANGE_>36 &  <=54",LONG COVID_0,0.19836540098757025,0.7243742550655542,0.1460922867359101,0.736480686695279,1.0167129512749307,0.002401497164758959,1.045941344783809
109,"AGE RANGE_>36 &  <=54, RACE_White",LONG COVID_0,0.18525455474203983,0.7243742550655542,0.13655712583006982,0.7371323529411765,1.017612577733685,0.0023634957413037894,1.0485343024079619
110,"RACE_White, VACCINATED_1",LONG COVID_0,0.6526477098586753,0.7243742550655542,0.4814830580623191,0.737738064179494,1.0184487632194084,0.00872185941320125,1.0509559615356687
111,"SYMPTOM SEVERITY_MODERATE, BIRTH GENDER_M, VACCINATED_1",LONG COVID_0,0.14421930870083433,0.7243742550655542,0.10710028946024179,0.7426210153482882,1.0251896863467114,0.002631535154005729,1.0708945227498885
112,"NUMBER DOSES_1.0, RACE_White",LONG COVID_0,0.6158266643963902,0.7243742550655542,0.4578154265281798,0.7434160503214212,1.026287233598803,0.011726445256539597,1.0742127295168717
113,"NUMBER DOSES_1.0, RACE_White, VACCINATED_1",LONG COVID_0,0.6158266643963902,0.7243742550655542,0.4578154265281798,0.7434160503214212,1.026287233598803,0.011726445256539597,1.0742127295168717
114,"AGE RANGE_<=36, VACCINATED_1",LONG COVID_0,0.21390260514217607,0.7243742550655542,0.15903286225097907,0.7434825870646766,1.0263790876960324,0.0040873219945339045,1.0744913640772615
115,"CURRENT GENDER_M, VACCINATED_1, SYMPTOM SEVERITY_MODERATE",LONG COVID_0,0.14123957091775924,0.7243742550655542,0.10501447301208922,0.7435201928872814,1.0264310026037502,0.002704164042758861,1.0746489091568636
116,"RACE_White, AGE RANGE_>36 &  <=54, VACCINATED_1",LONG COVID_0,0.15443555252852034,0.7243742550655542,0.11484760769623702,0.7436604189636163,1.0266245849617015,0.0029784693777528265,1.0752367770130855
117,AGE RANGE_<=36,LONG COVID_0,0.2585986718883024,0.7243742550655542,0.19249106078665076,0.7443621399176955,1.0275933120377565,0.005168840476620057,1.0781882810539334
118,"CURRENT GENDER_M, BIRTH GENDER_M, VACCINATED_1, SYMPTOM SEVERITY_MODERATE",LONG COVID_0,0.14064362336114422,0.7243742550655542,0.10475906691639707,0.7448547215496367,1.0282733218924645,0.00288044701444784,1.0802698235627624
119,"SYMPTOM SEVERITY_MODERATE, BIRTH GENDER_M",LONG COVID_0,0.16490720245189852,0.7243742550655542,0.12297803507577047,0.7457408363448632,1.029496605007553,0.003523503144731946,1.0840346557117189
120,"CURRENT GENDER_M, SYMPTOM SEVERITY_MODERATE",LONG COVID_0,0.161757193938362,0.7243742550655542,0.12084965094500255,0.7471052631578947,1.0313801987486197,0.003676904084407198,1.0898832786169552
121,"AGE RANGE_<=36, NUMBER DOSES_1.0, VACCINATED_1",LONG COVID_0,0.20053635280095353,0.7243742550655542,0.14992337817129237,0.7476119719804712,1.0320797112161504,0.004660006997538491,1.0920713914097344
122,"AGE RANGE_<=36, NUMBER DOSES_1.0",LONG COVID_0,0.20053635280095353,0.7243742550655542,0.14992337817129237,0.7476119719804712,1.0320797112161504,0.004660006997538491,1.0920713914097344
123,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, BIRTH GENDER_M, VACCINATED_1",LONG COVID_0,0.13638685509960838,0.7243742550655542,0.10203473522901413,0.74812734082397,1.0327911788585946,0.003239608665501631,1.0943059315612942
124,"SYMPTOM SEVERITY_MODERATE, NUMBER DOSES_1.0, BIRTH GENDER_M",LONG COVID_0,0.13638685509960838,0.7243742550655542,0.10203473522901413,0.74812734082397,1.0327911788585946,0.003239608665501631,1.0943059315612942
125,"CURRENT GENDER_M, BIRTH GENDER_M, SYMPTOM SEVERITY_MODERATE",LONG COVID_0,0.16099097565128553,0.7243742550655542,0.12055167716669504,0.7488101533580117,1.0337338028257868,0.003933959107018312,1.0972805972021835
